Time,Open,High,Low,Close,Volume
2026-04-01 12:45:52.360,6628.7500,6630.5000,6627.5000,6629.0000,2628
2026-04-01 12:46:42.628,6629.0000,6630.7500,6626.2500,6626.5000,2683
2026-04-01 12:47:38.324,6626.5000,6629.0000,6626.0000,6628.5000,2664
2026-04-01 12:48:38.020,6628.5000,6629.2500,6626.5000,6628.7500,2728
2026-04-01 12:49:33.428,6628.7500,6629.7500,6627.7500,6628.0000,2898
2026-04-01 12:50:00.108,6628.0000,6628.2500,6626.0000,6626.0000,3019
2026-04-01 12:50:07.004,6626.0000,6627.2500,6622.5000,6622.7500,2797
2026-04-01 12:50:16.084,6622.7500,6624.7500,6620.7500,6621.2500,2671
2026-04-01 12:50:27.988,6621.2500,6622.0000,6619.2500,6621.5000,2630
2026-04-01 12:50:46.284,6621.5000,6622.0000,6620.0000,6621.2500,3000
2026-04-01 12:51:05.248,6621.2500,6621.5000,6619.5000,6620.0000,2764
2026-04-01 12:51:33.292,6620.0000,6620.7500,6618.7500,6619.2500,2638
2026-04-01 12:52:02.608,6619.2500,6622.7500,6619.2500,6622.0000,2686
2026-04-01 12:52:24.236,6622.0000,6623.2500,6620.5000,6622.5000,2695
2026-04-01 12:52:52.580,6622.5000,6622.5000,6618.5000,6619.0000,2737
2026-04-01 12:53:17.624,6619.0000,6619.7500,6617.7500,6618.0000,2647
2026-04-01 12:53:50.460,6618.0000,6620.2500,6617.2500,6620.0000,2654
2026-04-01 12:54:23.144,6620.0000,6620.7500,6618.5000,6619.5000,2692
2026-04-01 12:54:43.048,6619.5000,6622.2500,6619.0000,6622.0000,2685
2026-04-01 12:55:02.060,6622.0000,6622.5000,6617.0000,6617.0000,2637
2026-04-01 12:55:17.184,6617.0000,6617.7500,6615.7500,6617.7500,2548
2026-04-01 12:55:40.068,6617.7500,6618.7500,6616.5000,6617.0000,2544
2026-04-01 12:56:06.112,6617.0000,6618.7500,6616.7500,6617.5000,2496
2026-04-01 12:56:29.908,6617.5000,6620.5000,6616.7500,6619.7500,2800
2026-04-01 12:56:42.092,6619.7500,6620.7500,6618.5000,6618.5000,2693
2026-04-01 12:57:10.588,6618.5000,6618.5000,6616.5000,6617.7500,2580
2026-04-01 12:57:33.492,6617.5000,6618.0000,6617.0000,6617.7500,2548
2026-04-01 12:57:55.244,6617.7500,6619.7500,6617.2500,6619.5000,2793
2026-04-01 12:58:12.132,6619.5000,6620.7500,6619.2500,6620.2500,2648
2026-04-01 12:58:31.552,6620.2500,6622.0000,6620.0000,6621.0000,2726
2026-04-01 12:58:52.140,6621.0000,6622.0000,6620.5000,6621.0000,2818
2026-04-01 12:59:01.748,6621.0000,6621.7500,6619.5000,6620.5000,2982
2026-04-01 12:59:08.688,6620.5000,6622.2500,6620.2500,6622.0000,3284
2026-04-01 12:59:18.440,6622.0000,6622.7500,6621.5000,6622.0000,3074
2026-04-01 12:59:27.824,6622.0000,6622.2500,6620.7500,6621.5000,3202
2026-04-01 12:59:33.416,6621.5000,6621.7500,6619.7500,6620.0000,3717
2026-04-01 12:59:38.432,6620.0000,6620.2500,6619.2500,6619.7500,3763
2026-04-01 12:59:44.492,6619.7500,6620.0000,6618.5000,6619.2500,3906
2026-04-01 12:59:49.016,6619.2500,6619.5000,6617.0000,6617.2500,4610
2026-04-01 12:59:52.188,6617.2500,6618.0000,6616.2500,6616.2500,4808
2026-04-01 12:59:54.852,6616.2500,6616.7500,6615.2500,6616.0000,4895
2026-04-01 12:59:56.564,6616.0000,6616.7500,6614.7500,6616.5000,5586
2026-04-01 12:59:57.700,6616.5000,6617.0000,6614.5000,6615.0000,4937
2026-04-01 12:59:58.336,6615.0000,6617.5000,6614.5000,6617.0000,5482
2026-04-01 12:59:59.032,6617.0000,6619.0000,6617.0000,6618.5000,5791
2026-04-01 12:59:59.512,6618.5000,6620.0000,6618.2500,6619.5000,6668
2026-04-01 12:59:59.696,6619.5000,6620.2500,6619.0000,6619.5000,6290
2026-04-01 13:00:00.360,6619.5000,6620.7500,6619.0000,6620.2500,5165
2026-04-01 13:00:03.196,6620.2500,6621.2500,6619.2500,6620.5000,4070
2026-04-01 13:00:10.780,6620.5000,6622.0000,6620.0000,6621.5000,4086
2026-04-01 13:00:24.276,6621.5000,6623.2500,6621.5000,6623.0000,3197
2026-04-01 13:00:54.136,6623.0000,6623.7500,6621.5000,6622.2500,3001
2026-04-01 13:01:24.380,6622.2500,6622.2500,6618.2500,6619.0000,2910
2026-04-01 13:02:08.268,6619.0000,6619.0000,6616.0000,6618.7500,2962
2026-04-01 13:03:40.044,6618.7500,6620.0000,6618.0000,6619.2500,2602
2026-04-01 13:05:38.852,6619.2500,6619.5000,6617.7500,6617.7500,2751
2026-04-01 13:08:11.720,6617.7500,6620.0000,6617.5000,6619.7500,2897
2026-04-01 13:10:44.708,6619.7500,6621.7500,6618.2500,6621.5000,2963
2026-04-01 13:13:19.556,6621.5000,6623.2500,6620.2500,6623.0000,2791
2026-04-01 13:16:59.128,6623.0000,6623.0000,6619.5000,6621.0000,2973
2026-04-01 13:25:15.308,6621.0000,6622.7500,6618.5000,6618.5000,2787
2026-04-01 13:33:07.916,6618.5000,6619.2500,6616.5000,6619.0000,2820
2026-04-01 13:43:58.216,6618.7500,6621.5000,6618.7500,6620.2500,3114
2026-04-01 13:54:04.372,6620.2500,6621.2500,6618.7500,6620.5000,3020
2026-04-01 13:59:58.132,6620.5000,6621.2500,6617.0000,6617.2500,1469
2026-04-01 15:14:28.468,6618.5000,6622.2500,6614.0000,6615.0000,2707
2026-04-01 15:47:14.508,6615.2500,6619.0000,6613.2500,6616.2500,2455
2026-04-01 16:02:10.676,6616.2500,6619.0000,6610.5000,6612.7500,2575
2026-04-01 16:34:19.224,6612.7500,6619.2500,6612.7500,6617.0000,2417
2026-04-01 16:53:22.488,6617.0000,6618.2500,6610.0000,6616.5000,2585
2026-04-01 17:04:20.164,6616.5000,6617.2500,6609.2500,6613.7500,2501
2026-04-01 17:14:38.852,6613.5000,6613.7500,6608.7500,6610.2500,2349
2026-04-01 17:24:56.596,6610.2500,6614.5000,6608.7500,6610.0000,2338
2026-04-01 17:34:54.088,6610.0000,6613.2500,6607.2500,6611.0000,2415
2026-04-01 17:40:40.824,6611.0000,6615.0000,6609.5000,6615.0000,2480
2026-04-01 17:42:35.464,6615.0000,6621.2500,6614.7500,6620.0000,2830
2026-04-01 17:46:54.364,6620.0000,6626.0000,6619.7500,6624.7500,2519
2026-04-01 17:53:44.488,6624.7500,6625.5000,6621.7500,6625.2500,2413
2026-04-01 17:57:29.072,6625.2500,6627.2500,6623.0000,6627.2500,2561
2026-04-01 18:00:32.300,6627.2500,6632.5000,6626.7500,6627.0000,2365
2026-04-01 18:03:22.804,6627.0000,6627.5000,6617.2500,6619.2500,2372
2026-04-01 18:04:00.036,6619.2500,6620.5000,6601.0000,6605.5000,2377
2026-04-01 18:05:03.056,6605.5000,6615.5000,6601.0000,6603.2500,2449
2026-04-01 18:05:51.832,6603.2500,6609.2500,6594.7500,6595.7500,2428
2026-04-01 18:06:40.308,6595.7500,6603.5000,6595.5000,6600.0000,2315
2026-04-01 18:08:02.732,6600.0000,6605.0000,6596.0000,6598.5000,2230
2026-04-01 18:09:46.512,6598.2500,6611.7500,6598.0000,6611.2500,2422
2026-04-01 18:11:01.964,6611.2500,6629.7500,6608.0000,6628.7500,2198
2026-04-01 18:11:40.668,6628.7500,6631.5000,6615.2500,6615.2500,2161
2026-04-01 18:12:55.556,6615.2500,6616.7500,6605.0000,6605.0000,2433
2026-04-01 18:15:23.136,6605.0000,6611.7500,6601.7500,6602.5000,2245
2026-04-01 18:16:47.344,6603.0000,6605.5000,6596.5000,6603.7500,2332
2026-04-01 18:17:08.264,6603.7500,6609.0000,6589.7500,6596.7500,2314
2026-04-01 18:17:54.132,6596.7500,6598.0000,6581.0000,6582.2500,2453
2026-04-01 18:18:36.880,6582.2500,6585.5000,6575.0000,6576.5000,2405
2026-04-01 18:19:36.200,6576.5000,6580.5000,6573.5000,6577.5000,2514
2026-04-01 18:20:30.104,6577.5000,6581.5000,6572.0000,6577.7500,2224
2026-04-01 18:21:15.952,6577.7500,6589.5000,6575.0000,6585.5000,2343
2026-04-01 18:22:14.012,6585.5000,6586.0000,6570.7500,6572.2500,2275
2026-04-01 18:23:23.388,6572.2500,6580.5000,6571.5000,6575.0000,2258
2026-04-01 18:25:20.284,6575.2500,6578.0000,6571.0000,6574.5000,2402
2026-04-01 18:26:48.188,6574.5000,6574.7500,6566.2500,6570.5000,2418
2026-04-01 18:28:54.304,6570.5000,6575.7500,6568.7500,6574.2500,2244
2026-04-01 18:30:25.972,6574.2500,6576.7500,6565.2500,6566.7500,2496
2026-04-01 18:31:17.520,6566.5000,6566.7500,6560.0000,6561.5000,2634
2026-04-01 18:32:31.044,6561.5000,6562.7500,6555.5000,6557.7500,2532
2026-04-01 18:34:00.768,6557.7500,6563.0000,6555.2500,6556.0000,2361
2026-04-01 18:36:06.704,6555.7500,6567.5000,6555.0000,6567.0000,2357
2026-04-01 18:38:03.148,6566.7500,6567.7500,6563.0000,6564.2500,2283
2026-04-01 18:40:40.044,6564.2500,6568.2500,6558.7500,6567.7500,2241
2026-04-01 18:43:38.860,6568.0000,6569.0000,6561.5000,6564.2500,2283
2026-04-01 18:47:12.656,6565.0000,6566.0000,6556.2500,6556.2500,2338
2026-04-01 18:49:48.244,6556.2500,6562.2500,6553.2500,6561.0000,2265
2026-04-01 18:53:55.944,6561.0000,6565.2500,6558.2500,6560.7500,2371
2026-04-01 18:57:50.968,6561.0000,6565.2500,6557.5000,6558.7500,2327
2026-04-01 19:02:37.060,6558.7500,6562.5000,6558.0000,6558.2500,2320
2026-04-01 19:08:06.072,6558.2500,6565.7500,6557.2500,6563.5000,2274
2026-04-01 19:10:41.344,6563.5000,6563.7500,6551.7500,6554.7500,2757
2026-04-01 19:12:34.964,6554.7500,6555.0000,6547.0000,6547.7500,2752
2026-04-01 19:15:07.732,6547.7500,6549.0000,6542.2500,6546.7500,2622
2026-04-01 19:19:34.608,6546.5000,6552.0000,6546.2500,6549.7500,2363
2026-04-01 19:26:35.004,6549.5000,6550.5000,6545.0000,6545.0000,2366
2026-04-01 19:32:13.804,6545.0000,6547.7500,6542.0000,6542.0000,2417
2026-04-01 19:38:49.492,6542.0000,6548.2500,6542.0000,6547.0000,2338
2026-04-01 19:46:41.692,6547.0000,6550.5000,6542.7500,6549.5000,2214
2026-04-01 19:59:26.356,6549.5000,6552.0000,6545.7500,6550.7500,2323
2026-04-01 20:09:33.052,6550.7500,6551.0000,6542.5000,6547.0000,2293
2026-04-01 20:28:33.204,6547.0000,6551.5000,6545.0000,6547.7500,2318
2026-04-01 20:40:36.960,6547.7500,6548.7500,6539.0000,6540.5000,2337
2026-04-01 20:50:27.476,6540.5000,6544.7500,6535.7500,6536.7500,2297
2026-04-01 21:03:41.596,6536.5000,6540.7500,6535.7500,6538.0000,2275
2026-04-01 21:11:45.968,6538.0000,6538.7500,6532.7500,6535.0000,2417
2026-04-01 21:27:55.920,6535.5000,6540.7500,6533.5000,6536.0000,2260
2026-04-01 21:43:23.460,6536.0000,6537.5000,6531.5000,6533.5000,2275
2026-04-01 22:01:40.796,6533.5000,6536.7500,6531.0000,6536.7500,2196
2026-04-01 22:21:01.404,6536.7500,6538.7500,6532.0000,6533.7500,2287
2026-04-01 22:31:24.892,6533.7500,6540.7500,6531.7500,6535.5000,2379
2026-04-01 22:39:17.284,6535.5000,6536.7500,6528.7500,6531.5000,2427
2026-04-01 22:48:43.708,6531.5000,6531.7500,6523.5000,6523.7500,2522
2026-04-01 23:00:01.296,6523.7500,6526.2500,6522.0000,6523.2500,2289
2026-04-01 23:06:56.872,6523.2500,6529.2500,6523.2500,6528.2500,2317
2026-04-01 23:13:25.768,6528.2500,6531.2500,6521.5000,6521.5000,2511
2026-04-01 23:20:38.860,6521.5000,6525.5000,6520.0000,6525.5000,2584
2026-04-01 23:28:10.536,6525.2500,6528.5000,6523.7500,6527.5000,2479
2026-04-01 23:37:15.184,6527.5000,6529.7500,6525.5000,6525.7500,2445
2026-04-01 23:46:35.000,6525.7500,6531.2500,6525.5000,6526.0000,2535
2026-04-01 23:57:59.544,6526.0000,6531.5000,6525.0000,6529.7500,2762
2026-04-02 00:01:27.036,6529.7500,6535.0000,6529.2500,6532.5000,2591
2026-04-02 00:06:18.700,6532.5000,6534.2500,6529.2500,6534.2500,2876
2026-04-02 00:11:47.768,6534.0000,6535.5000,6530.0000,6531.5000,2882
2026-04-02 00:18:16.348,6531.5000,6537.0000,6527.7500,6535.7500,2539
2026-04-02 00:27:54.264,6536.0000,6536.7500,6528.5000,6535.0000,2486
2026-04-02 00:33:57.460,6535.0000,6538.0000,6534.0000,6537.0000,2622
2026-04-02 00:41:02.356,6536.7500,6541.5000,6536.0000,6541.5000,2730
2026-04-02 00:49:05.028,6541.5000,6544.7500,6539.0000,6543.7500,2781
2026-04-02 00:59:00.196,6543.7500,6548.5000,6541.5000,6548.2500,2665
2026-04-02 01:05:23.160,6548.2500,6550.2500,6542.7500,6542.7500,2549
2026-04-02 01:14:15.632,6542.7500,6544.7500,6541.5000,6543.5000,2789
2026-04-02 01:21:28.348,6543.7500,6544.7500,6538.7500,6539.5000,2601
2026-04-02 01:28:08.736,6539.5000,6542.2500,6537.5000,6538.7500,2631
2026-04-02 01:36:20.348,6538.7500,6548.0000,6538.5000,6545.0000,2621
2026-04-02 01:45:02.616,6545.0000,6550.7500,6543.0000,6546.0000,2514
2026-04-02 01:55:17.696,6546.0000,6547.2500,6541.2500,6544.0000,2615
2026-04-02 02:07:31.788,6543.7500,6545.5000,6540.5000,6541.2500,2653
2026-04-02 02:18:50.400,6541.2500,6543.2500,6538.7500,6541.7500,2531
2026-04-02 02:28:03.164,6541.7500,6547.5000,6539.7500,6545.7500,2361
2026-04-02 02:40:56.628,6545.7500,6545.7500,6538.2500,6539.2500,2596
2026-04-02 02:52:11.000,6539.2500,6542.2500,6537.2500,6541.0000,2621
2026-04-02 03:02:30.288,6541.0000,6543.2500,6536.2500,6538.7500,2652
2026-04-02 03:13:42.600,6538.7500,6543.2500,6535.0000,6535.7500,2445
2026-04-02 03:17:38.592,6535.7500,6536.0000,6528.2500,6529.0000,2998
2026-04-02 03:26:18.044,6529.0000,6532.5000,6527.7500,6530.7500,2611
2026-04-02 03:34:17.296,6530.5000,6532.5000,6526.0000,6532.5000,2611
2026-04-02 03:42:12.032,6532.5000,6536.2500,6530.7500,6535.2500,2465
2026-04-02 03:48:22.264,6535.2500,6538.0000,6533.5000,6536.7500,2661
2026-04-02 03:55:39.252,6536.7500,6538.0000,6532.5000,6536.0000,2527
2026-04-02 04:02:16.604,6536.0000,6538.7500,6534.5000,6535.0000,2524
2026-04-02 04:08:33.024,6535.0000,6538.0000,6528.0000,6530.5000,2457
2026-04-02 04:13:11.880,6530.5000,6530.5000,6525.7500,6529.0000,2589
2026-04-02 04:16:47.316,6529.0000,6529.2500,6520.0000,6520.2500,2688
2026-04-02 04:22:29.916,6520.2500,6525.0000,6520.0000,6522.5000,2629
2026-04-02 04:28:40.540,6522.5000,6524.0000,6517.7500,6518.5000,2989
2026-04-02 04:31:04.572,6518.5000,6520.2500,6515.7500,6519.0000,2976
2026-04-02 04:35:49.768,6519.0000,6524.2500,6518.7500,6520.0000,2914
2026-04-02 04:39:00.888,6520.0000,6520.5000,6513.5000,6515.2500,2693
2026-04-02 04:44:20.340,6515.2500,6515.5000,6511.2500,6515.0000,2515
2026-04-02 04:49:57.468,6515.0000,6516.0000,6512.0000,6515.2500,2768
2026-04-02 04:53:40.428,6515.2500,6518.7500,6514.2500,6516.7500,2736
2026-04-02 04:58:46.568,6517.0000,6520.5000,6511.7500,6511.7500,2592
2026-04-02 05:01:25.088,6511.7500,6512.2500,6506.2500,6507.0000,2856
2026-04-02 05:04:33.644,6507.0000,6510.5000,6504.5000,6509.0000,2847
2026-04-02 05:09:04.900,6509.0000,6511.7500,6507.5000,6507.5000,2677
2026-04-02 05:12:47.960,6507.2500,6507.7500,6503.7500,6506.5000,2652
2026-04-02 05:16:59.364,6506.2500,6509.2500,6506.0000,6507.2500,2715
2026-04-02 05:19:53.092,6507.2500,6512.2500,6506.7500,6512.0000,2841
2026-04-02 05:22:52.116,6512.0000,6516.7500,6511.0000,6516.5000,2799
2026-04-02 05:26:04.960,6516.5000,6519.7500,6515.2500,6515.5000,2742
2026-04-02 05:29:26.276,6515.5000,6518.2500,6513.5000,6516.0000,2653
2026-04-02 05:34:21.372,6516.0000,6520.0000,6514.7500,6517.2500,2758
2026-04-02 05:38:05.320,6517.2500,6520.2500,6516.0000,6517.2500,2584
2026-04-02 05:41:53.568,6517.2500,6521.5000,6516.5000,6519.0000,2439
2026-04-02 05:46:07.580,6519.0000,6521.2500,6517.2500,6521.0000,2512
2026-04-02 05:48:09.888,6521.0000,6523.5000,6517.2500,6521.0000,2723
2026-04-02 05:50:54.788,6521.0000,6525.0000,6520.5000,6523.0000,2653
2026-04-02 05:54:24.924,6523.0000,6524.0000,6520.5000,6523.2500,2620
2026-04-02 05:58:13.540,6523.2500,6523.2500,6518.0000,6518.5000,2596
2026-04-02 06:00:05.356,6518.7500,6519.5000,6516.2500,6516.5000,2473
2026-04-02 06:01:32.092,6516.5000,6521.0000,6515.2500,6520.0000,2382
2026-04-02 06:03:39.836,6520.0000,6521.5000,6515.0000,6518.2500,2416
2026-04-02 06:06:27.216,6518.2500,6521.5000,6518.0000,6521.2500,2474
2026-04-02 06:09:47.204,6521.2500,6524.5000,6519.5000,6520.7500,2334
2026-04-02 06:13:16.060,6520.7500,6521.0000,6515.2500,6516.0000,2353
2026-04-02 06:15:43.172,6516.0000,6521.7500,6515.7500,6521.5000,2472
2026-04-02 06:18:15.176,6521.5000,6522.0000,6518.7500,6520.7500,2410
2026-04-02 06:21:04.160,6520.7500,6522.2500,6518.2500,6521.7500,2403
2026-04-02 06:23:39.032,6521.7500,6525.7500,6521.0000,6522.5000,2617
2026-04-02 06:25:36.812,6522.5000,6523.0000,6520.2500,6523.0000,2341
2026-04-02 06:27:39.164,6523.0000,6527.5000,6522.0000,6526.7500,2486
2026-04-02 06:28:50.604,6526.7500,6530.0000,6525.2500,6527.5000,2660
2026-04-02 06:29:56.292,6527.5000,6530.0000,6527.0000,6527.7500,2767
2026-04-02 06:30:01.212,6527.7500,6532.7500,6527.2500,6532.7500,2708
2026-04-02 06:30:05.780,6532.7500,6537.0000,6532.5000,6537.0000,2879
2026-04-02 06:30:27.400,6537.0000,6538.5000,6532.0000,6534.5000,2643
2026-04-02 06:30:45.148,6534.5000,6534.5000,6530.0000,6531.0000,2819
2026-04-02 06:31:30.980,6531.0000,6536.2500,6530.7500,6534.0000,2734
2026-04-02 06:31:51.620,6534.0000,6538.2500,6533.5000,6536.7500,2594
2026-04-02 06:32:15.360,6536.7500,6537.7500,6534.2500,6535.0000,2607
2026-04-02 06:32:41.684,6535.0000,6535.0000,6529.2500,6530.5000,2473
2026-04-02 06:33:07.796,6530.5000,6531.0000,6527.5000,6527.7500,2869
2026-04-02 06:33:30.332,6528.0000,6530.0000,6526.2500,6529.2500,2626
2026-04-02 06:33:49.452,6529.2500,6534.2500,6529.2500,6534.0000,2646
2026-04-02 06:34:54.432,6534.0000,6535.0000,6532.5000,6534.0000,2540
2026-04-02 06:35:09.068,6534.0000,6535.0000,6528.2500,6528.7500,2473
2026-04-02 06:35:40.500,6528.7500,6530.5000,6527.7500,6528.7500,2510
2026-04-02 06:36:09.204,6528.7500,6529.5000,6525.0000,6528.5000,2474
2026-04-02 06:36:46.232,6528.5000,6529.0000,6523.7500,6523.7500,2442
2026-04-02 06:37:12.788,6523.7500,6528.0000,6523.7500,6526.0000,2431
2026-04-02 06:37:50.560,6526.0000,6527.2500,6524.0000,6527.0000,2442
2026-04-02 06:39:02.180,6527.0000,6527.5000,6521.2500,6521.5000,2387
2026-04-02 06:39:44.684,6521.5000,6521.7500,6518.5000,6520.2500,2512
2026-04-02 06:40:24.804,6520.2500,6520.5000,6516.0000,6518.0000,2524
2026-04-02 06:40:41.952,6518.2500,6521.2500,6517.2500,6517.2500,2794
2026-04-02 06:41:16.088,6517.2500,6519.0000,6516.5000,6516.5000,2587
2026-04-02 06:41:46.592,6516.5000,6524.0000,6516.2500,6524.0000,2557
2026-04-02 06:42:25.060,6523.7500,6528.0000,6519.5000,6520.7500,2632
2026-04-02 06:43:24.432,6520.7500,6522.7500,6518.2500,6519.5000,2484
2026-04-02 06:44:03.180,6519.5000,6520.2500,6516.5000,6520.2500,2392
2026-04-02 06:45:05.804,6520.2500,6521.2500,6517.5000,6518.5000,2397
2026-04-02 06:45:50.784,6518.5000,6527.5000,6518.2500,6527.5000,2483
2026-04-02 06:46:39.848,6527.2500,6531.2500,6526.7500,6528.5000,2532
2026-04-02 06:47:01.772,6528.5000,6533.5000,6528.5000,6532.7500,2556
2026-04-02 06:47:54.188,6532.7500,6537.0000,6531.5000,6536.2500,2636
2026-04-02 06:48:39.128,6536.2500,6536.5000,6531.2500,6531.7500,2661
2026-04-02 06:49:12.504,6532.0000,6536.5000,6532.0000,6535.5000,2526
2026-04-02 06:49:45.428,6535.5000,6537.5000,6532.7500,6535.0000,2658
2026-04-02 06:50:32.520,6535.0000,6536.0000,6532.0000,6535.7500,2452
2026-04-02 06:51:03.080,6535.7500,6538.0000,6534.2500,6536.2500,2508
2026-04-02 06:51:23.892,6536.2500,6540.7500,6536.0000,6540.0000,2611
2026-04-02 06:51:45.820,6540.0000,6542.5000,6539.0000,6540.7500,2516
2026-04-02 06:52:10.664,6540.7500,6541.5000,6538.2500,6538.5000,2635
2026-04-02 06:52:43.660,6538.7500,6541.2500,6538.0000,6540.7500,2801
2026-04-02 06:53:12.180,6540.7500,6544.0000,6540.5000,6543.2500,2782
2026-04-02 06:53:25.172,6543.2500,6547.7500,6542.7500,6547.0000,2955
2026-04-02 06:53:43.660,6546.7500,6549.7500,6546.0000,6548.5000,2561
2026-04-02 06:54:07.928,6548.5000,6548.5000,6545.5000,6547.7500,2601
2026-04-02 06:54:26.604,6547.7500,6551.5000,6547.0000,6551.2500,2925
2026-04-02 06:54:47.464,6551.5000,6553.0000,6549.7500,6550.7500,2911
2026-04-02 06:55:11.948,6550.7500,6552.2500,6548.5000,6549.7500,2979
2026-04-02 06:55:43.408,6550.0000,6551.0000,6548.5000,6549.7500,2686
2026-04-02 06:56:15.780,6549.7500,6551.7500,6549.2500,6549.5000,2537
2026-04-02 06:56:44.644,6549.5000,6551.2500,6548.7500,6551.0000,2608
2026-04-02 06:57:19.404,6551.0000,6551.2500,6548.0000,6548.0000,2557
2026-04-02 06:57:44.296,6548.0000,6551.2500,6547.0000,6550.7500,2532
2026-04-02 06:58:01.072,6550.7500,6555.5000,6549.7500,6553.2500,2716
2026-04-02 06:58:18.336,6553.2500,6559.5000,6553.2500,6559.5000,2718
2026-04-02 06:58:42.980,6559.5000,6559.5000,6556.7500,6556.7500,2678
2026-04-02 06:59:17.776,6556.7500,6559.7500,6556.0000,6558.2500,2516
2026-04-02 06:59:39.248,6558.2500,6563.0000,6558.2500,6561.7500,2681
2026-04-02 07:00:02.808,6562.0000,6562.0000,6558.5000,6559.5000,2680
2026-04-02 07:00:18.360,6559.2500,6564.2500,6558.7500,6563.7500,2754
2026-04-02 07:00:38.984,6563.7500,6565.0000,6560.2500,6560.2500,2695
2026-04-02 07:01:05.304,6560.5000,6561.0000,6558.5000,6559.7500,2688
2026-04-02 07:01:32.428,6559.7500,6560.7500,6558.5000,6558.5000,2660
2026-04-02 07:01:47.688,6558.5000,6558.7500,6556.2500,6557.0000,3153
2026-04-02 07:02:10.028,6557.0000,6558.7500,6554.2500,6554.2500,2705
2026-04-02 07:02:33.152,6554.0000,6559.0000,6553.5000,6559.0000,2740
2026-04-02 07:03:05.588,6559.0000,6559.0000,6554.0000,6554.2500,2589
2026-04-02 07:03:36.300,6554.2500,6555.5000,6551.7500,6552.0000,2615
2026-04-02 07:04:07.108,6552.0000,6557.5000,6552.0000,6557.0000,2490
2026-04-02 07:04:54.112,6557.0000,6557.5000,6553.2500,6553.7500,2543
2026-04-02 07:05:24.792,6553.7500,6556.0000,6550.2500,6550.2500,2512
2026-04-02 07:05:55.036,6550.2500,6555.0000,6549.5000,6554.7500,2543
2026-04-02 07:06:10.220,6554.5000,6558.5000,6553.2500,6557.7500,2809
2026-04-02 07:06:35.784,6557.7500,6561.2500,6556.7500,6561.0000,2576
2026-04-02 07:06:55.340,6561.0000,6564.2500,6561.0000,6563.7500,2472
2026-04-02 07:07:07.664,6563.7500,6567.0000,6563.7500,6564.5000,2827
2026-04-02 07:07:35.828,6564.5000,6566.7500,6563.7500,6566.7500,2693
2026-04-02 07:08:01.272,6566.7500,6566.7500,6560.2500,6561.5000,2537
2026-04-02 07:08:33.148,6561.5000,6563.7500,6559.0000,6563.2500,2490
2026-04-02 07:09:01.776,6563.2500,6565.7500,6563.0000,6564.0000,2574
2026-04-02 07:09:43.040,6564.0000,6565.7500,6561.7500,6562.2500,2626
2026-04-02 07:10:10.368,6562.2500,6563.2500,6559.0000,6560.2500,2509
2026-04-02 07:10:45.612,6560.2500,6562.0000,6558.2500,6562.0000,2542
2026-04-02 07:11:25.448,6562.0000,6564.0000,6560.5000,6563.2500,2556
2026-04-02 07:11:46.300,6563.2500,6568.7500,6562.7500,6567.5000,2507
2026-04-02 07:12:14.232,6567.5000,6568.0000,6563.0000,6564.7500,2421
2026-04-02 07:12:51.652,6564.7500,6564.7500,6562.0000,6563.7500,2621
2026-04-02 07:13:22.172,6563.7500,6564.7500,6559.7500,6560.0000,2640
2026-04-02 07:14:07.788,6560.0000,6562.7500,6559.7500,6560.5000,2721
2026-04-02 07:14:47.680,6560.5000,6562.2500,6558.7500,6559.5000,2613
2026-04-02 07:15:32.128,6559.7500,6562.7500,6559.5000,6562.2500,2601
2026-04-02 07:16:05.012,6562.2500,6565.0000,6561.5000,6563.5000,2673
2026-04-02 07:16:28.584,6563.5000,6570.5000,6563.0000,6570.5000,2681
2026-04-02 07:16:41.200,6570.5000,6572.0000,6566.5000,6567.0000,2320
2026-04-02 07:17:15.712,6567.0000,6567.0000,6560.7500,6562.5000,2512
2026-04-02 07:18:00.560,6562.5000,6566.2500,6562.2500,6565.5000,2486
2026-04-02 07:18:37.512,6565.5000,6569.7500,6564.0000,6568.0000,2540
2026-04-02 07:19:15.992,6568.0000,6570.5000,6567.0000,6568.7500,2546
2026-04-02 07:19:56.228,6568.5000,6569.2500,6566.2500,6567.2500,2502
2026-04-02 07:20:40.040,6567.2500,6570.0000,6566.2500,6568.2500,2462
2026-04-02 07:21:15.732,6568.2500,6570.7500,6567.0000,6570.7500,2729
2026-04-02 07:21:41.024,6570.7500,6572.7500,6569.2500,6571.5000,2637
2026-04-02 07:22:01.520,6571.5000,6575.0000,6571.5000,6573.0000,2507
2026-04-02 07:22:39.804,6573.0000,6573.5000,6570.7500,6570.7500,2492
2026-04-02 07:23:30.556,6570.7500,6572.7500,6570.2500,6571.7500,2457
2026-04-02 07:24:06.808,6571.7500,6573.2500,6569.2500,6570.5000,2703
2026-04-02 07:24:47.584,6570.5000,6571.0000,6568.2500,6569.5000,2530
2026-04-02 07:25:26.836,6569.5000,6572.2500,6567.0000,6567.0000,2627
2026-04-02 07:25:56.640,6567.0000,6568.2500,6564.2500,6566.2500,2522
2026-04-02 07:26:32.572,6566.2500,6570.7500,6566.0000,6569.2500,2555
2026-04-02 07:27:15.604,6569.2500,6569.7500,6565.2500,6565.2500,2488
2026-04-02 07:27:59.900,6565.2500,6570.2500,6565.0000,6567.0000,2478
